OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,coord,location_dict,address,road,UIDENTSTLAE,STRZUSTAND,IstSonstige,lane,coord_interp,dist_interp,dist_interp_up
64227,9,1,74,113,2016,2,9,5,3,2,6,0,0,1,0,0,0,674281.7007,5344986.445,11.34706901,48.234129127,"(48.234129127, 11.34706901)","{'place_id': 116915438, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 59827241, 'lat': '48.2333789', 'lon': '11.346823798639882', 'display_name': 'Salzlager autobahnplus A8 GmbH, A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'building': 'Salzlager autobahnplus A8 GmbH', 'road': 'A 8', 'village': 'Bergkirchen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2330859', '48.233563', '11.346533', '11.3471178']}","Salzlager autobahnplus A8 GmbH, A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,1,0,up,[48.23412646 11.34701727],64344.41293747759,64344.41293747759
64247,9,1,74,146,2016,2,8,2,3,2,6,0,0,1,0,0,0,666680.4799,5351007.2174,11.247158473,48.290298433,"(48.290298433, 11.247158473)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.29034765386771', 'lon': '11.247173465867599', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,1,down,[48.29031624 11.24727603],21113.46528806277,54558.71978246969
64309,9,7,71,111,2016,2,9,5,3,1,6,0,0,1,0,0,1,657972.23,5357883.7072,11.13241846,48.354354659,"(48.354354659, 11.13241846)","{'place_id': 164693636, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505068, 'lat': '48.354367277733935', 'lon': '11.132433884635105', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3541399', '48.3557176', '11.1313292', '11.1326199']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,0,0,down,[48.35549611 11.13151053],32342.689485526127,43317.82380059407
64323,9,7,72,147,2016,2,9,5,3,3,6,0,0,1,0,0,0,639129.5688,5364063.3101,10.880265301,48.414352896,"(48.414352896, 10.880265301)","{'place_id': 107197597, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27126750, 'lat': '48.41433382665737', 'lon': '10.880264828478689', 'display_name': 'A 8, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4142457', '48.4143641', '10.8790431', '10.884282']}","A 8, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,up,[48.41433121 10.88036877],22626.562530671403,22626.562530671403
64472,9,7,71,129,2016,2,18,2,3,8,1,2,0,1,0,0,0,660484.9958,5355364.0421,11.1653524,48.331068764,"(48.331068764, 11.1653524)","{'place_id': 170077890, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280688897, 'lat': '48.33104656904593', 'lon': '11.16533585330285', 'display_name': 'A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Eurasburg', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3166388', '48.340026', '11.1555112', '11.193519']}","A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland",A 8,0,1,0,up,[48.33073878 11.16574782],46924.09225371415,46924.09225371415
64478,9,7,71,130,2016,2,2,1,2,2,6,2,0,1,0,0,0,645790.5245,5362820.0732,10.96979872,48.401668866,"(48.401668866, 10.96979872)","{'place_id': 169711243, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280694759, 'lat': '48.40164378509762', 'lon': '10.96979633377755', 'display_name': 'A 8, Derching, Friedberg, Landkreis Aichach-Friedberg, Bayern, 86316, Deutschland', 'address': {'road': 'A 8', 'village': 'Derching', 'town': 'Friedberg', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86316', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.401446', '48.4037486', '10.9564506', '10.981465']}","A 8, Derching, Friedberg, Landkreis Aichach-Friedberg, Bayern, 86316, Deutschland",A 8,0,0,0,up,[48.40165793 10.96964763],29401.209490077865,29401.209490077865
64602,9,1,74,146,2016,3,12,6,3,0,1,0,0,1,0,0,0,665849.3746,5351351.9742,11.23609792,48.293616077,"(48.293616077, 11.23609792)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.29364815806846', 'lon': '11.23610745231019', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.29435402 11.2337112 ],22011.375441508946,53660.82346856809
64645,9,1,74,113,2016,3,8,5,3,2,6,0,0,1,0,0,0,673896.7061,5345305.7395,11.342019813,48.237105043,"(48.237105043, 11.342019813)","{'place_id': 125641879, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 105836028, 'lat': '48.23829685', 'lon': '11.342871400000007', 'display_name': 'Logicpark, A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'building': 'Logicpark', 'road': 'A 8', 'village': 'Bergkirchen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2371782', '48.2394155', '11.3410869', '11.3446559']}","Logicpark, A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,down,[48.2371945  11.34189024],11822.787009571874,63845.51376984599
64681,9,7,71,122,2016,2,13,6,3,3,6,0,0,1,0,0,1,652911.6284,5362115.3959,11.065692915,48.393646393,"(48.393646393, 11.065692915)","{'place_id': 169692874, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280691748, 'lat': '48.393630926076966', 'lon': '11.065686097825392', 'display_name': 'A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Neulwirth', 'village': 'Lindl', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.392718', '48.3937256', '11.0654713', '11.0676037']}","A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,up,[48.39349229 11.06600078],36626.47966224986,36626.47966224986
64688,9,1,74,113,2016,2,21,2,3,9,1,2,0,1,0,0,0,672765.3217,5346077.4434,11.327110347,48.24435144,"(48.24435144, 11.327110347)","{'place_id': 179804010, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327464677, 'lat': '48.24432040028347', 'lon': '11.327095206648158', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2375667', '48.2544385', '11.3063647', '11.3408042']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,2,0,up,[48.24283052 11.33014937],62478.73685358246,62478.73685358246
64700,9,7,71,122,2016,3,14,6,3,2,6,0,0,1,0,0,0,650535.2347,5362316.7768,11.033683448,48.396028734,"(48.396028734, 11.033683448)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.396060756336404', 'lon': '11.033683921236499', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39606065 11.03366449],41479.40722607236,34198.19318136594
64862,9,1,74,135,2016,3,3,3,3,3,1,2,0,1,0,0,1,663111.728,5353410.7525,11.200011161,48.312836175,"(48.312836175, 11.200011161)","{'place_id': 119708307, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 79797070, 'lat': '48.31275899234577', 'lon': '11.199957951102697', 'display_name': 'A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Spindelhafner', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3111046', '48.3144541', '11.1972657', '11.2023577']}","A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,1,0,up,[48.31380379 11.1983562 ],50199.53779486781,50199.53779486781
65426,9,1,74,135,2016,3,20,7,3,2,7,2,0,1,0,0,0,664036.1451,5352520.1784,11.212123627,48.30459083,"(48.30459083, 11.212123627)","{'place_id': 207325858, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 477921133, 'lat': '48.304611262848034', 'lon': '11.212137661260387', 'display_name': 'A 8, Lukka, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Lukka', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.295503', '48.306587', '11.2092555', '11.2299598']}","A 8, Lukka, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,1,0,down,[48.30417366 11.21277487],24184.71787466137,51481.4834365747
65688,9,1,79,142,2016,3,15,5,3,2,6,0,0,1,0,0,0,676310.9934,5343305.8441,11.373674426,48.218461124,"(48.218461124, 11.373674426)","{'place_id': 107778347, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28784068, 'lat': '48.21842828105807', 'lon': '11.373655067947297', 'display_name': 'A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Graßlfing', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2153506', '48.2199694', '11.3710404', '11.3788717']}","A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,0,1,up,[48.21799281 11.37439372],66975.6325925672,66975.6325925672
65804,9,1,74,113,2016,3,7,2,3,2,6,0,0,1,0,0,0,671387.8981,5347038.0929,11.308961379,48.253361063,"(48.253361063, 11.308961379)","{'place_id': 107811431, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28801887, 'lat': '48.25336155857471', 'lon': '11.308961621491314', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2425147', '48.2563862', '11.3031077', '11.331198']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,down,[48.25417835 11.307293  ],14866.89453019829,60802.159417526156
65811,9,7,71,122,2016,3,15,6,2,3,6,0,0,1,0,0,0,653039.6346,5362028.99,11.067389503,48.392838492,"(48.392838492, 11.067389503)","{'place_id': 169692874, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280691748, 'lat': '48.392828775987205', 'lon': '11.067384590832598', 'display_name': 'A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Neulwirth', 'village': 'Lindl', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.392718', '48.3937256', '11.0654713', '11.0676037']}","A 8, Neulwirth, Lindl, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,1,up,[48.39291812 11.06720823],36780.62717627973,36780.62717627973
65880,9,1,74,135,2016,3,12,6,3,2,6,0,0,1,0,0,0,663162.4648,5353363.5612,11.20067671,48.312398835,"(48.312398835, 11.20067671)","{'place_id': 169245527, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280422002, 'lat': '48.312472746123674', 'lon': '11.200728828597152', 'display_name': 'A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Spindelhafner', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3107187', '48.3145561', '11.1975496', '11.2032163']}","A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,1,up,[48.3115683  11.20168578],50268.47856412451,50268.47856412451
65914,9,7,71,111,2016,3,11,7,3,3,1,0,0,1,0,0,0,657990.7927,5357824.3882,11.132646585,48.353816714,"(48.353816714, 11.132646585)","{'place_id': 113208559, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 42400873, 'lat': '48.35380786539959', 'lon': '11.13263623897733', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3524329', '48.3557477', '11.1310458', '11.1338122']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,0,0,up,[48.35249247 11.13376113],43378.466711890134,43378.466711890134
65929,9,1,74,146,2016,3,9,2,3,3,6,0,0,1,0,0,0,667815.9108,5350378.722,11.262204141,48.28434841,"(48.28434841, 11.262204141)","{'place_id': 148630884, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 197697279, 'lat': '48.28432751587574', 'lon': '11.262194314904217', 'display_name': 'A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Haidhof', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2809649', '48.287056', '11.2560819', '11.2693599']}","A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,0,0,0,up,[48.28448355 11.26186289],55855.01956557079,55855.01956557079
65935,9,1,74,135,2016,3,20,7,3,2,1,2,0,1,0,0,1,663438.0572,5353101.1274,11.20428928,48.309968387,"(48.309968387, 11.20428928)","{'place_id': 163441191, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505086, 'lat': '48.30998146102302', 'lon': '11.204298189119417', 'display_name': 'A 8, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3092977', '48.3107187', '11.2032163', '11.2053016']}","A 8, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,0,down,[48.3100391  11.20421408],25017.599908327058,50648.67732042756
65939,9,1,74,135,2016,3,16,6,3,3,6,0,0,1,0,1,0,662247.8472,5354089.1968,11.188629184,48.319157689,"(48.319157689, 11.188629184)","{'place_id': 170077890, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280688897, 'lat': '48.31913061337058', 'lon': '11.188615987982283', 'display_name': 'A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Eurasburg', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3166388', '48.340026', '11.1555112', '11.193519']}","A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland",A 8,0,0,0,up,[48.31820572 11.19051443],49102.259516529055,49102.259516529055
66094,9,1,74,135,2016,3,12,6,2,2,6,0,0,1,0,0,1,663184.7304,5353342.8579,11.200968782,48.312206966,"(48.312206966, 11.200968782)","{'place_id': 169245527, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280422002, 'lat': '48.312271468987134', 'lon': '11.201014266428253', 'display_name': 'A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Spindelhafner', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3107187', '48.3145561', '11.1975496', '11.2032163']}","A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,0,down,[48.31140139 11.20224846],25367.26116531952,50298.83810557995
66098,9,7,71,122,2016,3,13,7,3,2,6,0,0,1,0,0,0,652266.3591,5362369.5406,11.057073934,48.39608748,"(48.39608748, 11.057073934)","{'place_id': 170754091, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973412, 'lat': '48.39606971376064', 'lon': '11.057070951965237', 'display_name': 'A 8, Taiting, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'village': 'Taiting', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3959529', '48.3962757', '11.0555759', '11.0577669']}","A 8, Taiting, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,up,[48.39596579 11.05769063],35931.486200389016,35931.486200389016
